gold_id,base_date,currency_code,item_name,price_krw,weight_kg,price_per_gram,price_per_ounce,price_per_kilogram,created_at,updated_at,deleted_at,deleted_yn
1850,"2024-12-03",KRW,미니금 99.99_100g,120330,0.1000,1203.3000,38686.9645,120330.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1851,"2024-12-04",KRW,금 99.99_1Kg,120820,1.0000,120.8200,3884.4503,120820.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1852,"2024-12-04",KRW,미니금 99.99_100g,121370,0.1000,1213.7000,39021.3320,121370.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1853,"2024-12-05",KRW,금 99.99_1Kg,121350,1.0000,121.3500,3901.4902,121350.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1854,"2024-12-05",KRW,미니금 99.99_100g,121810,0.1000,1218.1000,39162.7952,121810.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1855,"2024-12-06",KRW,금 99.99_1Kg,121540,1.0000,121.5400,3907.5988,121540.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1856,"2024-12-06",KRW,미니금 99.99_100g,121960,0.1000,1219.6000,39211.0213,121960.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1857,"2024-12-09",KRW,금 99.99_1Kg,122780,1.0000,122.7800,3947.4657,122780.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1858,"2024-12-09",KRW,미니금 99.99_100g,123060,0.1000,1230.6000,39564.6792,123060.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1859,"2024-12-10",KRW,금 99.99_1Kg,123380,1.0000,123.3800,3966.7562,123380.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1860,"2024-12-10",KRW,미니금 99.99_100g,123640,0.1000,1236.4000,39751.1534,123640.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1861,"2024-12-11",KRW,금 99.99_1Kg,124820,1.0000,124.8200,4013.0532,124820.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1862,"2024-12-11",KRW,미니금 99.99_100g,124870,0.1000,1248.7000,40146.6073,124870.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1863,"2024-12-12",KRW,금 99.99_1Kg,125560,1.0000,125.5600,4036.8447,125560.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1864,"2024-12-12",KRW,미니금 99.99_100g,126020,0.1000,1260.2000,40516.3406,126020.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1865,"2024-12-13",KRW,금 99.99_1Kg,124500,1.0000,124.5000,4002.7650,124500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1866,"2024-12-13",KRW,미니금 99.99_100g,124650,0.1000,1246.5000,40075.8757,124650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1867,"2024-12-16",KRW,금 99.99_1Kg,123410,1.0000,123.4100,3967.7207,123410.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1868,"2024-12-16",KRW,미니금 99.99_100g,123700,0.1000,1237.0000,39770.4438,123700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1869,"2024-12-17",KRW,금 99.99_1Kg,123400,1.0000,123.4000,3967.3992,123400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1870,"2024-12-17",KRW,미니금 99.99_100g,124270,0.1000,1242.7000,39953.7030,124270.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1871,"2024-12-18",KRW,금 99.99_1Kg,122410,1.0000,122.4100,3935.5700,122410.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1872,"2024-12-18",KRW,미니금 99.99_100g,123820,0.1000,1238.2000,39809.0247,123820.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1873,"2024-12-19",KRW,금 99.99_1Kg,121950,1.0000,121.9500,3920.7806,121950.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1874,"2024-12-19",KRW,미니금 99.99_100g,123170,0.1000,1231.7000,39600.0450,123170.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1875,"2024-12-20",KRW,금 99.99_1Kg,122650,1.0000,122.6500,3943.2861,122650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1876,"2024-12-20",KRW,미니금 99.99_100g,123610,0.1000,1236.1000,39741.5082,123610.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1877,"2024-12-23",KRW,금 99.99_1Kg,123450,1.0000,123.4500,3969.0067,123450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1878,"2024-12-23",KRW,미니금 99.99_100g,123900,0.1000,1239.0000,39834.7453,123900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1879,"2024-12-24",KRW,금 99.99_1Kg,123890,1.0000,123.8900,3983.1530,123890.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1880,"2024-12-24",KRW,미니금 99.99_100g,123990,0.1000,1239.9000,39863.6809,123990.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1881,"2024-12-26",KRW,금 99.99_1Kg,125130,1.0000,125.1300,4023.0199,125130.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1882,"2024-12-26",KRW,미니금 99.99_100g,125170,0.1000,1251.7000,40243.0595,125170.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1883,"2024-12-27",KRW,금 99.99_1Kg,126610,1.0000,126.6100,4070.6030,126610.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1884,"2024-12-27",KRW,미니금 99.99_100g,127650,0.1000,1276.5000,41040.3974,127650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1885,"2024-12-30",KRW,금 99.99_1Kg,127850,1.0000,127.8500,4110.4699,127850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1886,"2024-12-30",KRW,미니금 99.99_100g,128420,0.1000,1284.2000,41287.9579,128420.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1887,"2025-01-02",KRW,금 99.99_1Kg,128790,1.0000,128.7900,4140.6916,128790.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1888,"2025-01-02",KRW,미니금 99.99_100g,129920,0.1000,1299.2000,41770.2188,129920.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1889,"2025-01-03",KRW,금 99.99_1Kg,128850,1.0000,128.8500,4142.6206,128850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1890,"2025-01-03",KRW,미니금 99.99_100g,130300,0.1000,1303.0000,41892.3915,130300.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1891,"2025-01-06",KRW,금 99.99_1Kg,128590,1.0000,128.5900,4134.2614,128590.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1892,"2025-01-06",KRW,미니금 99.99_100g,130900,0.1000,1309.0000,42085.2959,130900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1893,"2025-01-07",KRW,금 99.99_1Kg,127250,1.0000,127.2500,4091.1794,127250.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1894,"2025-01-07",KRW,미니금 99.99_100g,130020,0.1000,1300.2000,41802.3695,130020.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1895,"2025-01-08",KRW,금 99.99_1Kg,127490,1.0000,127.4900,4098.8956,127490.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1896,"2025-01-08",KRW,미니금 99.99_100g,130900,0.1000,1309.0000,42085.2959,130900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1897,"2025-01-09",KRW,금 99.99_1Kg,128380,1.0000,128.3800,4127.5098,128380.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1898,"2025-01-09",KRW,미니금 99.99_100g,131870,0.1000,1318.7000,42397.1579,131870.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1899,"2025-01-10",KRW,금 99.99_1Kg,129210,1.0000,129.2100,4154.1949,129210.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1900,"2025-01-10",KRW,미니금 99.99_100g,132610,0.1000,1326.1000,42635.0732,132610.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1901,"2025-01-13",KRW,금 99.99_1Kg,130580,1.0000,130.5800,4198.2414,130580.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1902,"2025-01-13",KRW,미니금 99.99_100g,133150,0.1000,1331.5000,42808.6871,133150.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1903,"2025-01-14",KRW,금 99.99_1Kg,129730,1.0000,129.7300,4170.9132,129730.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1904,"2025-01-14",KRW,미니금 99.99_100g,131110,0.1000,1311.1000,42152.8124,131110.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1905,"2025-01-15",KRW,금 99.99_1Kg,129210,1.0000,129.2100,4154.1949,129210.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1906,"2025-01-15",KRW,미니금 99.99_100g,130720,0.1000,1307.2000,42027.4246,130720.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1907,"2025-01-16",KRW,금 99.99_1Kg,128770,1.0000,128.7700,4140.0485,128770.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1908,"2025-01-16",KRW,미니금 99.99_100g,130890,0.1000,1308.9000,42082.0808,130890.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1909,"2025-01-17",KRW,금 99.99_1Kg,128920,1.0000,128.9200,4144.8712,128920.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1910,"2025-01-17",KRW,미니금 99.99_100g,131500,0.1000,1315.0000,42278.2002,131500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1911,"2025-01-20",KRW,금 99.99_1Kg,128700,1.0000,128.7000,4137.7980,128700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1912,"2025-01-20",KRW,미니금 99.99_100g,130710,0.1000,1307.1000,42024.2095,130710.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1913,"2025-01-21",KRW,금 99.99_1Kg,129240,1.0000,129.2400,4155.1594,129240.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1914,"2025-01-21",KRW,미니금 99.99_100g,129680,0.1000,1296.8000,41693.0571,129680.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1915,"2025-01-22",KRW,금 99.99_1Kg,130080,1.0000,130.0800,4182.1660,130080.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1916,"2025-01-22",KRW,미니금 99.99_100g,130500,0.1000,1305.0000,41956.6930,130500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1917,"2025-01-23",KRW,금 99.99_1Kg,129970,1.0000,129.9700,4178.6294,129970.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1918,"2025-01-23",KRW,미니금 99.99_100g,130400,0.1000,1304.0000,41924.5423,130400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1919,"2025-01-24",KRW,금 99.99_1Kg,130350,1.0000,130.3500,4190.8467,130350.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1920,"2025-01-24",KRW,미니금 99.99_100g,130760,0.1000,1307.6000,42040.2849,130760.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1921,"2025-01-31",KRW,금 99.99_1Kg,133200,1.0000,133.2000,4282.4762,133200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1922,"2025-01-31",KRW,미니금 99.99_100g,133310,0.1000,1333.1000,42860.1283,133310.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1923,"2025-02-03",KRW,금 99.99_1Kg,138000,1.0000,138.0000,4436.7997,138000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1924,"2025-02-03",KRW,미니금 99.99_100g,135400,0.1000,1354.0000,43532.0784,135400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1925,"2025-02-04",KRW,금 99.99_1Kg,141350,1.0000,141.3500,4544.5046,141350.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1926,"2025-02-04",KRW,미니금 99.99_100g,140110,0.1000,1401.1000,45046.3774,140110.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1927,"2025-02-05",KRW,금 99.99_1Kg,147820,1.0000,147.8200,4752.5198,147820.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1928,"2025-02-05",KRW,미니금 99.99_100g,146400,0.1000,1464.0000,47068.6579,146400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1929,"2025-02-06",KRW,금 99.99_1Kg,146100,1.0000,146.1000,4697.2206,146100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1930,"2025-02-06",KRW,미니금 99.99_100g,145620,0.1000,1456.2000,46817.8822,145620.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1931,"2025-02-07",KRW,금 99.99_1Kg,145600,1.0000,145.6000,4681.1452,145600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1932,"2025-02-07",KRW,미니금 99.99_100g,145600,0.1000,1456.0000,46811.4521,145600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1933,"2025-02-10",KRW,금 99.99_1Kg,152800,1.0000,152.8000,4912.6304,152800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1934,"2025-02-10",KRW,미니금 99.99_100g,150000,0.1000,1500.0000,48226.0839,150000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1935,"2025-02-11",KRW,금 99.99_1Kg,159410,1.0000,159.4100,5125.1467,159410.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1936,"2025-02-11",KRW,미니금 99.99_100g,156230,0.1000,1562.3000,50229.0739,156230.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1937,"2025-02-12",KRW,금 99.99_1Kg,158870,1.0000,158.8700,5107.7853,158870.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1938,"2025-02-12",KRW,미니금 99.99_100g,157100,0.1000,1571.0000,50508.7852,157100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1939,"2025-02-13",KRW,금 99.99_1Kg,161990,1.0000,161.9900,5208.0956,161990.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1940,"2025-02-13",KRW,미니금 99.99_100g,163300,0.1000,1633.0000,52502.1300,163300.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1941,"2025-02-14",KRW,금 99.99_1Kg,163530,1.0000,163.5300,5257.6077,163530.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1942,"2025-02-14",KRW,미니금 99.99_100g,168390,0.1000,1683.9000,54138.6018,168390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1943,"2025-02-17",KRW,금 99.99_1Kg,158000,1.0000,158.0000,5079.8142,158000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1944,"2025-02-17",KRW,미니금 99.99_100g,159680,0.1000,1596.8000,51338.2738,159680.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1945,"2025-02-18",KRW,금 99.99_1Kg,153090,1.0000,153.0900,4921.9541,153090.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1946,"2025-02-18",KRW,미니금 99.99_100g,154000,0.1000,1540.0000,49512.1128,154000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1947,"2025-02-19",KRW,금 99.99_1Kg,149850,1.0000,149.8500,4817.7858,149850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1948,"2025-02-19",KRW,미니금 99.99_100g,153000,0.1000,1530.0000,49190.6056,153000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1949,"2025-02-20",KRW,금 99.99_1Kg,146510,1.0000,146.5100,4710.4024,146510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1950,"2025-02-20",KRW,미니금 99.99_100g,149910,0.1000,1499.1000,48197.1482,149910.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1951,"2025-02-21",KRW,금 99.99_1Kg,146570,1.0000,146.5700,4712.3314,146570.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1952,"2025-02-21",KRW,미니금 99.99_100g,148900,0.1000,1489.0000,47872.4259,148900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1953,"2025-02-24",KRW,금 99.99_1Kg,145940,1.0000,145.9400,4692.0765,145940.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1954,"2025-02-24",KRW,미니금 99.99_100g,148200,0.1000,1482.0000,47647.3709,148200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1955,"2025-02-25",KRW,금 99.99_1Kg,145830,1.0000,145.8300,4688.5399,145830.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1956,"2025-02-25",KRW,미니금 99.99_100g,148410,0.1000,1484.1000,47714.8874,148410.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1957,"2025-02-26",KRW,금 99.99_1Kg,141520,1.0000,141.5200,4549.9703,141520.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1958,"2025-02-26",KRW,미니금 99.99_100g,145600,0.1000,1456.0000,46811.4521,145600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1959,"2025-02-27",KRW,금 99.99_1Kg,138310,1.0000,138.3100,4446.7664,138310.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1960,"2025-02-27",KRW,미니금 99.99_100g,142700,0.1000,1427.0000,45879.0811,142700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1961,"2025-02-28",KRW,금 99.99_1Kg,139030,1.0000,139.0300,4469.9150,139030.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1962,"2025-02-28",KRW,미니금 99.99_100g,147740,0.1000,1477.4000,47499.4776,147740.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1963,"2025-03-04",KRW,금 99.99_1Kg,142740,1.0000,142.7400,4589.1941,142740.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1964,"2025-03-04",KRW,미니금 99.99_100g,154230,0.1000,1542.3000,49586.0594,154230.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1965,"2025-03-05",KRW,금 99.99_1Kg,144600,1.0000,144.6000,4648.9945,144600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1966,"2025-03-05",KRW,미니금 99.99_100g,155930,0.1000,1559.3000,50132.6217,155930.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1967,"2025-03-06",KRW,금 99.99_1Kg,143740,1.0000,143.7400,4621.3449,143740.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1968,"2025-03-06",KRW,미니금 99.99_100g,154150,0.1000,1541.5000,49560.3389,154150.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1969,"2025-03-07",KRW,금 99.99_1Kg,139800,1.0000,139.8000,4494.6710,139800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1970,"2025-03-07",KRW,미니금 99.99_100g,145090,0.1000,1450.9000,46647.4834,145090.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1971,"2025-03-10",KRW,금 99.99_1Kg,139880,1.0000,139.8800,4497.2431,139880.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1972,"2025-03-10",KRW,미니금 99.99_100g,143980,0.1000,1439.8000,46290.6104,143980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1973,"2025-03-11",KRW,금 99.99_1Kg,138670,1.0000,138.6700,4458.3407,138670.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1974,"2025-03-11",KRW,미니금 99.99_100g,140850,0.1000,1408.5000,45284.2928,140850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1975,"2025-03-12",KRW,금 99.99_1Kg,138690,1.0000,138.6900,4458.9837,138690.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1976,"2025-03-12",KRW,미니금 99.99_100g,141400,0.1000,1414.0000,45461.1217,141400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1977,"2025-03-13",KRW,금 99.99_1Kg,139510,1.0000,139.5100,4485.3473,139510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1978,"2025-03-13",KRW,미니금 99.99_100g,141390,0.1000,1413.9000,45457.9067,141390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1979,"2025-03-14",KRW,금 99.99_1Kg,141000,1.0000,141.0000,4533.2519,141000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1980,"2025-03-14",KRW,미니금 99.99_100g,143530,0.1000,1435.3000,46145.9321,143530.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1981,"2025-03-17",KRW,금 99.99_1Kg,140480,1.0000,140.4800,4516.5335,140480.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1982,"2025-03-17",KRW,미니금 99.99_100g,142090,0.1000,1420.9000,45682.9617,142090.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1983,"2025-03-18",KRW,금 99.99_1Kg,142330,1.0000,142.3300,4576.0123,142330.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1984,"2025-03-18",KRW,미니금 99.99_100g,143200,0.1000,1432.0000,46039.8347,143200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1985,"2025-03-19",KRW,금 99.99_1Kg,143510,1.0000,143.5100,4613.9502,143510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1986,"2025-03-19",KRW,미니금 99.99_100g,143790,0.1000,1437.9000,46229.5240,143790.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1987,"2025-03-20",KRW,금 99.99_1Kg,144230,1.0000,144.2300,4637.0987,144230.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1988,"2025-03-20",KRW,미니금 99.99_100g,144540,0.1000,1445.4000,46470.6544,144540.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1989,"2025-03-21",KRW,금 99.99_1Kg,143630,1.0000,143.6300,4617.8083,143630.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1990,"2025-03-21",KRW,미니금 99.99_100g,144040,0.1000,1440.4000,46309.9008,144040.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1991,"2025-03-24",KRW,금 99.99_1Kg,143260,1.0000,143.2600,4605.9125,143260.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1992,"2025-03-24",KRW,미니금 99.99_100g,143430,0.1000,1434.3000,46113.7814,143430.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1993,"2025-03-25",KRW,금 99.99_1Kg,142940,1.0000,142.9400,4595.6243,142940.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1994,"2025-03-25",KRW,미니금 99.99_100g,143250,0.1000,1432.5000,46055.9101,143250.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1995,"2025-03-26",KRW,금 99.99_1Kg,142910,1.0000,142.9100,4594.6598,142910.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1996,"2025-03-26",KRW,미니금 99.99_100g,143390,0.1000,1433.9000,46100.9211,143390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1997,"2025-03-27",KRW,금 99.99_1Kg,143420,1.0000,143.4200,4611.0566,143420.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1998,"2025-03-27",KRW,미니금 99.99_100g,143780,0.1000,1437.8000,46226.3089,143780.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1999,"2025-03-28",KRW,금 99.99_1Kg,145550,1.0000,145.5500,4679.5377,145550.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2000,"2025-03-28",KRW,미니금 99.99_100g,145670,0.1000,1456.7000,46833.9576,145670.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2001,"2025-03-31",KRW,금 99.99_1Kg,149000,1.0000,149.0000,4790.4577,149000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2002,"2025-03-31",KRW,미니금 99.99_100g,148700,0.1000,1487.0000,47808.1245,148700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2003,"2025-04-01",KRW,금 99.99_1Kg,149390,1.0000,149.3900,4802.9964,149390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2004,"2025-04-01",KRW,미니금 99.99_100g,149840,0.1000,1498.4000,48174.6427,149840.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2005,"2025-04-02",KRW,금 99.99_1Kg,147380,1.0000,147.3800,4738.3735,147380.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2006,"2025-04-02",KRW,미니금 99.99_100g,147930,0.1000,1479.3000,47560.5639,147930.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2007,"2025-04-03",KRW,금 99.99_1Kg,148000,1.0000,148.0000,4758.3069,148000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2008,"2025-04-03",KRW,미니금 99.99_100g,148100,0.1000,1481.0000,47615.2202,148100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2009,"2025-04-04",KRW,금 99.99_1Kg,143990,1.0000,143.9900,4629.3825,143990.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2010,"2025-04-04",KRW,미니금 99.99_100g,144670,0.1000,1446.7000,46512.4504,144670.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2011,"2025-04-07",KRW,금 99.99_1Kg,142400,1.0000,142.4000,4578.2629,142400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2012,"2025-04-07",KRW,미니금 99.99_100g,143200,0.1000,1432.0000,46039.8347,143200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
2013,"2025-04-08",KRW,금 99.99_1Kg,142850,1.0000,142.8500,4592.7307,142850.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
